Type,Country Code,Series Code,Time Code,Description
FootNote,Philippines (PHL),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1976 (YR1976),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Russian Federation (RUS),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1992 (YR1992),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Russian Federation (RUS),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1993 (YR1993),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Russian Federation (RUS),GNI (current US$) (NY.GNP.MKTP.CD),2014 (YR2014),"Based on data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
FootNote,Russian Federation (RUS),GNI (current US$) (NY.GNP.MKTP.CD),2015 (YR2015),"Based on data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1970 (YR1970),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1971 (YR1971),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1972 (YR1972),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1973 (YR1973),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1974 (YR1974),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1975 (YR1975),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1994 (YR1994),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Rwanda (RWA),Current account balance (current US$) (BN.CAB.XOKA.CD),2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2005 (YR2005),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2006 (YR2006),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2007 (YR2007),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2008 (YR2008),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2009 (YR2009),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2005 (YR2005),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2006 (YR2006),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2007 (YR2007),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2008 (YR2008),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2009 (YR2009),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Rwanda (RWA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2003 (YR2003),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2004 (YR2004),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2005 (YR2005),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2006 (YR2006),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2007 (YR2007),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2008 (YR2008),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2009 (YR2009),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Rwanda (RWA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Rwanda (RWA),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Rwanda (RWA),"Personal transfers and compensation of employees, received (current US$) (BX.TRF.PWKR.CD.DT)",2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Rwanda (RWA),Debt forgiveness or reduction (current US$) (DT.DFR.DPPG.CD),2006 (YR2006),Data include the effects of MDRI.
FootNote,Rwanda (RWA),"External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2006 (YR2006),Data include the effects of MDRI.
FootNote,Rwanda (RWA),"Present value of external debt (% of exports of goods, services and income) (DT.DOD.PVLX.EX.ZS)",2009 (YR2009),Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
FootNote,Rwanda (RWA),Present value of external debt (% of GNI) (DT.DOD.PVLX.GN.ZS),2009 (YR2009),Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
FootNote,Samoa (WSM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1970 (YR1970),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Samoa (WSM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1971 (YR1971),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Samoa (WSM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1972 (YR1972),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Samoa (WSM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1973 (YR1973),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Samoa (WSM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1974 (YR1974),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Samoa (WSM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1975 (YR1975),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
